Nome: CAMPOS
Codigo Estacao: 83698
Latitude: -21.74249999
Longitude: -41.33277777
Altitude: 11.2
Situacao: Operante
Data Inicial: 1981-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1996-01-25;null;null;null;null;null;null;null;null;null;
1996-01-26;null;null;null;null;null;null;null;null;null;
1996-01-27;null;null;null;null;null;null;null;null;null;
1996-01-28;null;null;null;null;null;null;null;null;null;
1996-01-29;null;null;null;null;null;null;null;null;null;
1996-01-30;null;null;null;null;null;null;null;null;null;
1996-01-31;null;null;null;null;null;null;null;null;null;
1996-02-01;null;9,6;0;39,2;29,72;26,6;68,25;49;2,733333;
1996-02-02;5,6;5,5;0;34,6;28,56;25,2;72,5;63;2;
1996-02-03;4,2;5,3;0;35,4;27,84;24,2;74;61;2,1;
1996-02-04;3,4;6,7;0;36,2;29,2;25,4;67,25;55;2,533333;
1996-02-05;5,8;4,6;0;34,5;27,9;24,2;70,25;52;3,033333;
1996-02-06;5,7;4,1;0;37;29,8;24,8;62,5;50;2,633333;
1996-02-07;5,3;5,6;0;36,2;29,44;25,4;64,25;50;2,233333;
1996-02-08;3,8;5,9;0;36,6;29,64;25;63,5;54;2,966667;
1996-02-09;4,4;4,6;0;39;29,84;24,8;63,5;49;1,766667;
1996-02-10;6,4;6,5;0;38,2;30,12;25,8;65,5;50;2,2;
1996-02-11;5,7;8,2;0;36,8;29,52;26,2;65;51;2,566667;
1996-02-12;5,4;9,5;0;35,6;28,62;24,5;71,25;51;2,533333;
1996-02-13;5,5;6,7;0;36;28,8;25,2;66,75;41;2,466667;
1996-02-14;4,5;8;0;33,6;27,88;25,2;72,5;49;2,433333;
1996-02-15;4,1;9,2;1,1;34,2;28,24;24;69,25;43;2,533333;
1996-02-16;4,1;8,8;3,6;33,2;28,12;24,2;74,25;54;1,966667;
1996-02-17;4,7;8,5;0;34,8;28,76;25,2;68,25;45;3,1;
1996-02-18;6,3;9,4;0;34;28,36;25;69;49;2,833333;
1996-02-19;4,7;9;0;35,4;28,56;24,2;71;48;2,3;
1996-02-20;4,5;7,2;0;37,2;29,2;25;71,25;49;2,7;
1996-02-21;5,3;,6;1,9;35;27,72;23,4;73,75;50;1,766667;
1996-02-22;3,7;4,1;0;34,6;27,4;24,4;78;62;1,333333;
1996-02-23;2,6;6,3;,2;34,2;28,24;24,2;77,25;60;1,933333;
1996-02-24;3,4;6,9;0;36,8;28,88;26;75,75;59;2,366667;
1996-02-25;3,3;8,3;0;36,4;29,32;26;72;53;1,733333;
1996-02-26;5;6,4;0;36,8;28,88;25,8;75,75;62;2,833333;
1996-02-27;4;8,5;0;36,8;28,44;24;69,75;43;3,333333;
1996-02-28;5,6;10,5;0;35;28,24;24;67;47;3,2;
1996-02-29;6,1;9,4;0;35,8;28,56;24;69,25;53;3,633333;
1996-03-01;6;7,4;0;37;28,8;24,4;72,25;52;3,033333;
1996-03-02;5,3;4,7;0;35;28,28;25;70,5;55;2,7;
1996-03-03;4,2;5,6;0;35,2;28,68;24,6;68,25;46;2,766667;
1996-03-04;4,1;4,4;0;36,4;29,28;24,8;68,75;54;1,333333;
1996-03-05;4,4;5,9;0;36,8;29,16;25;69,25;52;2,333333;
1996-03-06;4,5;6,6;0;35,8;28,84;24,8;72,25;53;1,6;
1996-03-07;4;6,2;0;36;28,62;25,1;74,75;55;2,1;
1996-03-08;4,8;4,3;0;37,5;29,26;25;65,25;43;1,733333;
1996-03-09;5,2;5;0;35,2;27,72;24,4;78;61;3,066667;
1996-03-10;3;0;6,8;27,8;24,76;23;83,25;74;2,166667;
1996-03-11;2,5;0;1,4;24,6;23;22;89,25;91;1,3;
1996-03-12;2;,3;14;29,4;25,32;22;81,5;70;1,7;
1996-03-13;1,8;,2;13,4;30,6;25,76;23;83,25;66;,833333;
1996-03-14;2,2;4,7;1,2;33;27,8;24;76,5;59;2,666667;
1996-03-15;3,5;4,3;0;31,8;27,76;26;75,5;63;2,7;
1996-03-16;3,5;6,9;0;33,4;27,8;24;74,5;59;2,833333;
1996-03-17;3,4;5,9;0;35,4;27,8;24,8;78,75;60;1,6;
1996-03-18;3,8;7,5;0;34,4;28,52;25,2;76,75;55;2,433333;
1996-03-19;3,6;4,6;0;34,5;28,34;25;78,5;55;1,8;
1996-03-20;3,5;,8;0;36;28,56;25,4;73;51;1,8;
1996-03-21;3,1;1,6;0;32,4;26,92;25;81,75;65;1,966667;
1996-03-22;1,8;3,8;4,2;32,2;26,86;24,1;80,5;65;2,566667;
1996-03-23;3,2;2,7;27,4;31,2;26,2;24;84,75;66;2,066667;
1996-03-24;1,3;6;7,1;33,6;27,46;24,1;81,5;62;1,833333;
1996-03-25;2,6;6,4;0;37,2;29,6;25,4;69,25;42;2,9;
1996-03-26;3,6;4,7;0;35;28,68;25;77;62;1,8;
1996-03-27;2,6;7,2;0;34,6;28,24;25,4;78,25;54;2,466667;
1996-03-28;3,7;2,4;0;32;27,52;25;79,25;61;1,633333;
1996-03-29;3,7;6,1;0;33,2;27,66;24,3;78,5;57;2,166667;
1996-03-30;3,6;5,3;0;34,2;28;24,2;74;58;2,466667;
1996-03-31;3,8;6,9;0;37;29,4;25;66,25;43;2,733333;
1996-04-01;3,9;6,6;0;35,4;28,32;24,2;79,75;65;2,066667;
1996-04-02;2,9;6,6;0;33,2;27,68;24;78,5;58;2,9;
1996-04-03;4,4;6,6;0;34,2;28,04;24,2;75,75;59;2,6;
1996-04-04;3,9;4,6;0;32,2;27,34;24,5;78,75;62;1,6;
1996-04-05;3,4;3;0;33;27,28;24;74,75;56;1,633333;
1996-04-06;3,6;6,4;0;34,6;27;22;76;52;1,466667;
1996-04-07;4,3;6,4;0;37;28,84;23;68,25;40;2,266667;
1996-04-08;4,2;6,5;0;32,6;27,28;24;76,5;50;1,833333;
1996-04-09;3,4;6,3;0;34,2;27,68;23,2;76,25;55;1,1;
1996-04-10;3,4;5;0;35,2;28,08;24,2;74,25;56;2,366667;
1996-04-11;4,8;4,6;0;35,4;27,28;24;77,5;58;1,366667;
1996-04-12;2,7;,4;34,5;30;25,44;22,8;84,25;72;,5;
1996-04-13;1,4;0;4,2;25,8;23,96;22,8;93;85;,366667;
1996-04-14;,4;0;10,9;27,2;24,68;23;91,75;84;,9;
1996-04-15;,9;4,3;0;30,6;26,04;23,2;85,75;76;2,233333;
1996-04-16;2,1;7,2;1,8;33;26,92;23,2;76,5;54;2,4;
1996-04-17;3,5;2,3;0;32,8;25,56;22,8;81;66;3,633333;
1996-04-18;3,4;0;10,2;24,4;21,96;21;75,75;66;2,666667;
1996-04-19;3,1;5,5;0;27;22,36;20,4;70,25;58;2,933333;
1996-04-20;3;,3;,4;26;21,28;19,6;75,25;55;1,866667;
1996-04-21;2,8;6,5;0;27,8;22,64;18;68,25;58;2,166667;
1996-04-22;3,2;5,5;0;29,4;23,76;18,2;75,25;63;1,966667;
1996-04-23;3,3;1;0;28;24,36;21,6;76,25;59;1,366667;
1996-04-24;3,4;7,3;0;31;24,8;21;79,5;53;1,6;
1996-04-25;3,4;7;0;32;25,2;21;73,25;50;2,166667;
1996-04-26;3,7;6,8;0;32,6;25,84;22,2;72,5;59;2,8;
1996-04-27;4,5;0;3;25,8;21,78;20,6;83,25;72;1,8;
1996-04-28;2;4;0;27;22,96;19,4;65,75;52;1,533333;
1996-04-29;3,8;1,7;0;27;22,12;18,4;73,5;66;1,033333;
1996-04-30;1,9;7,3;0;30,3;24,38;21;80;58;1,366667;
1996-05-01;2,3;5,1;16,8;28;23,8;20,6;80,75;60;1,133333;
1996-05-02;2,2;5,1;0;30,5;23,78;21;81,75;56;1,566667;
1996-05-03;2,1;5,6;1,2;28,6;23,38;19,9;79,25;63;1,966667;
1996-05-04;1,7;6,4;0;28;23,24;21;78,25;64;2,033333;
1996-05-05;2,7;4,1;0;27,6;23,02;19,9;80,75;71;,966667;
1996-05-06;3;7,3;,6;28,8;23,44;20;73,25;53;,966667;
1996-05-07;3;8,3;0;28,8;23,04;20,4;72,25;49;,933333;
1996-05-08;2,9;7,2;0;29,4;23;18;70,5;44;1,966667;
1996-05-09;3,4;6,8;0;30,6;24,08;18,8;73;49;,833333;
1996-05-10;3,1;,2;0;29,7;23,86;21;78,5;61;,7;
1996-05-11;2,6;7,3;0;27,2;22,24;20;73,5;62;2,2;
1996-05-12;3,2;5,4;0;28,8;22,64;17,8;73,5;53;,7;
1996-05-13;3;7,4;0;29,8;22,68;17,8;81,75;79;1,7;
1996-05-14;3,2;6,6;0;32,4;24,64;18;65,5;47;1,033333;
1996-05-15;3,5;6,5;0;31;24,04;20,4;74,25;48;1,533333;
1996-05-16;3,9;1,5;0;28,8;22,4;20;89,75;80;1,733333;
1996-05-17;1,6;2;6,2;26,4;22,28;20;82;71;1,9;
1996-05-18;1,6;0;9,4;23;21,16;20,2;89,75;81;2,766667;
1996-05-19;1;3,1;2,9;29,2;23,36;20,2;84;69;1,466667;
1996-05-20;1,2;4,5;0;28,8;23,52;21;77,75;58;,7;
1996-05-21;2,6;,4;0;27;23,22;21,5;77,25;63;,733333;
1996-05-22;1,9;3,4;0;28;23,26;19,5;78;66;,933333;
1996-05-23;1,8;3,8;0;28,6;22,8;19,4;79,25;61;2,233333;
1996-05-24;1,8;1,2;1,3;24,8;20,66;19,5;85,5;76;1,433333;
1996-05-25;2,2;1,4;2,1;23,2;20,4;18;75,5;64;1,2;
1996-05-26;2,9;,1;0;25,4;20,2;17;80,75;71;1,266667;
1996-05-27;1,6;6,9;0;27,8;21;17,2;79,75;54;1,1;
1996-05-28;2,6;7,9;0;28,6;21,6;17,2;79;52;,966667;
1996-05-29;2,7;6,9;0;29,2;23,44;20;82;67;1,7;
1996-05-30;2,5;7,4;0;28,6;22,98;19,9;78,25;53;1,133333;
1996-05-31;2,9;7,9;0;28,6;22,6;18,8;80,75;56;1,233333;
1996-06-01;2,9;7,9;0;30,8;23,04;18,2;80,25;57;2,266667;
1996-06-02;2,7;4,7;0;23;20,02;17,5;82,75;71;2,933333;
1996-06-03;2,7;2,6;0;25;20,48;18,8;73,5;59;1,333333;
1996-06-04;2,4;5,7;0;26,4;21,52;18,4;74,5;60;1,633333;
1996-06-05;2,5;,6;3;23,2;19,76;18,4;85,25;73;,833333;
1996-06-06;1,5;7,5;2;27,8;22,32;17,8;75;57;1,9;
1996-06-07;2,5;7,6;0;30,2;22,52;17,6;80,5;61;1,366667;
1996-06-08;2,9;6,1;0;29,4;22,76;18,8;76,25;71;3,2;
1996-06-09;2,4;,3;0;23,6;19,72;17,8;83,5;75;1,7;
1996-06-10;2;1,5;0;25,2;20,36;17,8;75,25;64;,766667;
1996-06-11;2,2;2,5;0;24;20,2;16;82,75;75;1,166667;
1996-06-12;1,8;4,9;0;26,4;21,08;18;83,5;61;1,866667;
1996-06-13;1,8;1,8;1,9;25,4;20,84;19;78,5;58;1,266667;
1996-06-14;2,2;2,9;2,3;26,2;20,6;17,8;83,5;65;1,3;
1996-06-15;2,3;7,1;0;28,8;22,08;17,4;75,5;43;2,633333;
1996-06-16;3;7,5;0;29,8;22,76;18,2;68,25;48;3,166667;
1996-06-17;3,4;7,6;0;32;22,56;17,2;66,75;36;3,4;
1996-06-18;4,5;7,8;0;32,8;22,88;16,4;70,5;38;1,366667;
1996-06-19;4,5;6,7;0;29,8;22,44;17;79,75;57;1,8;
1996-06-20;2,5;4,4;0;29,6;23,44;20,6;81,25;52;,433333;
1996-06-21;2;5,6;1;28,8;23,84;21,2;77,5;46;3,266667;
1996-06-22;4;5,3;0;28;23;20;80;59;1,233333;
1996-06-23;2,2;5,6;0;31,2;23,56;18,8;72,75;48;2,866667;
1996-06-24;3,3;2,7;0;31,2;23,32;20;83,75;70;,866667;
1996-06-25;2,5;5,8;0;30,2;23,42;19,5;79;56;2,233333;
1996-06-26;3;4,8;0;30,6;23,48;19;79,5;54;1,266667;
1996-06-27;2,5;2;0;32,2;24,04;20,2;74;42;2,2;
1996-06-28;3,8;1,1;0;26,4;22,08;20;76,5;63;2,833333;
1996-06-29;2,5;0;8,6;20,8;18,6;17,8;88,5;82;2,066667;
1996-06-30;1,2;,7;1,4;22,2;18,76;15,8;75,75;62;2,2;
1996-07-01;2,6;1,1;0;24,8;20,28;18;81,5;72;,8;
1996-07-02;1,8;3,7;0;25,2;20,2;17;77,5;56;1,433333;
1996-07-03;2,6;6,2;0;29,8;22,18;16,3;68,75;51;3,133333;
1996-07-04;3,5;4,2;0;26;21,72;19;75,25;63;2,333333;
1996-07-05;2,6;0;1;22,4;20,56;18,8;86;79;1,2;
1996-07-06;,9;4,1;0;29,6;22,96;19,6;79;64;2,466667;
1996-07-07;2,6;0;0;23,2;20,64;19,4;78,5;72;1,333333;
1996-07-08;2,7;0;,2;21,4;19,92;19,2;88,5;79;,933333;
1996-07-09;,8;0;4;23,4;20,96;19,4;90,25;79;1,366667;
1996-07-10;1,1;5,6;0;29,4;22,88;19;76,25;57;2,2;
1996-07-11;2,6;3,5;0;29,2;22,16;18,8;78;58;2,3;
1996-07-12;2,8;1,9;0;24,4;18,88;17;69,25;47;2,333333;
1996-07-13;3;5,3;0;26,2;19;13,8;74;48;1;
1996-07-14;2,4;5,9;0;29,2;20,6;16,2;70,75;45;2,733333;
1996-07-15;3,9;2;0;24;19,76;17,4;72;63;2,3;
1996-07-16;3,4;0;0;23,8;20,4;18,6;78,5;66;,6;
1996-07-17;1,6;5,3;0;28,4;21,84;17;80,25;45;1,8;
1996-07-18;3;4,9;0;26,2;21,76;18,2;85,5;69;2,133333;
1996-07-19;2,3;2,1;0;26,6;22,04;19;87,75;67;1,5;
1996-07-20;2;5,7;0;31,8;22,88;18;77;43;2,333333;
1996-07-21;4;3,3;0;26,4;20,9;17,9;68,5;62;4,666667;
1996-07-22;4,9;2,4;0;21,2;17,48;16;71,75;58;2,5;
1996-07-23;3,1;3,3;0;22,8;18,16;13,8;68,75;63;1,366667;
1996-07-24;2,5;4,2;0;24,4;18,14;14,3;71,25;46;1,1;
1996-07-25;2,5;6,4;0;25,5;18,48;13,9;76,5;48;1,866667;
1996-07-26;3,2;6,4;0;28;20,62;14,1;71,5;52;3,133333;
1996-07-27;4,7;6,1;0;30;22,58;16,5;76,25;59;2,5;
1996-07-28;4,3;0;0;28,4;22,86;19,9;80,25;60;,65;
1996-07-29;2,5;0;0;25,4;20,24;18;81,75;65;4,333333;
1996-07-30;2,5;0;0;22,6;19,48;18;71,5;55;2,066667;
1996-07-31;3,1;1;0;23,2;19,66;17,5;69,25;63;1,3;
1996-08-01;3,5;5,7;0;26,8;20,52;15;71,5;60;2,033333;
1996-08-02;3;2,3;0;24,4;19,34;16,9;72,75;53;2,366667;
1996-08-03;3;6;0;26,4;19,72;14;67,25;53;2,133333;
1996-08-04;3;5,8;0;27,2;19,54;14,1;74,75;41;1,2;
1996-08-05;3,3;6;0;30,2;21,4;15;64,75;34;1,333333;
1996-08-06;4,4;5,9;0;29,3;20,84;14,7;70,25;39;1,5;
1996-08-07;3,6;4,8;0;27;20,82;16,1;77;53;1,733333;
1996-08-08;3,2;3,1;0;28;22,56;20;80,75;58;1,333333;
1996-08-09;2,8;1,5;0;27,4;22,92;20,6;79,5;63;2,5;
1996-08-10;3;,2;0;27;22,6;20;78,25;65;2,2;
1996-08-11;2,9;1,2;19,8;23,4;19,76;18,6;89;82;2;
1996-08-12;1,4;0;,6;21,8;19,16;18;81,25;76;,866667;
1996-08-13;1,4;0;,4;22,8;20,4;18;75,5;68;1,366667;
1996-08-14;2,8;2,1;0;25,8;21,72;19;69,25;60;1,733333;
1996-08-15;3,7;,6;8,2;25,2;21,2;18,8;76;70;4;
1996-08-16;2,8;6,6;0;25,2;19,6;16;66,75;50;2,866667;
1996-08-17;4,3;5,9;0;24,8;20,32;17;59,75;38;2,133333;
1996-08-18;4,3;6;0;25,4;20,72;15,4;66,25;57;1,4;
1996-08-19;3,6;,4;0;24,6;20,24;18;69,25;51;1,266667;
1996-08-20;2,6;2,7;0;24,6;19,22;15,9;80,75;52;,933333;
1996-08-21;2,6;2,1;0;25,2;20,64;18;76,25;59;1,933333;
1996-08-22;3;6,6;0;27,6;21,52;16,8;72,5;54;3,566667;
1996-08-23;4,7;6,2;0;26,4;22,04;19;73,75;59;3,1;
1996-08-24;3,8;2,6;,6;25,6;21,76;19,6;74,25;57;3,066667;
1996-08-25;3,5;4,4;0;26,6;21,64;17,4;69;52;2,566667;
1996-08-26;4,1;6,4;0;29;22,3;16,9;67,75;48;3,2;
1996-08-27;5,8;6,3;0;33;24,42;18,5;65,25;45;2,5;
1996-08-28;5,2;0;0;26,2;22,62;20,5;81;64;3,9;
1996-08-29;2,6;0;2;24;21,32;20,4;80;74;1,666667;
1996-08-30;1,4;0;2,8;23,2;20,98;19,9;81;72;1,966667;
1996-08-31;1,7;0;0;25,4;21,88;19,2;78,25;63;3,1;
1996-09-01;4,7;3,5;0;31,6;23,42;19,1;69,75;41;1,933333;
1996-09-02;3,7;0;11,8;26,8;21,8;20;76,25;56;1,466667;
1996-09-03;3;3,9;0;30,4;23,72;18,2;79,5;63;3,633333;
1996-09-04;3,1;0;17,3;23,4;21,56;20;92;86;,833333;
1996-09-05;1;0;1,3;26,4;22,68;20,2;85,5;73;1,7;
1996-09-06;2,1;0;0;22,6;18,56;16;93,25;91;2,166667;
1996-09-07;,3;0;40,6;22,6;18,64;15,6;93,25;89;0;
1996-09-08;1,6;1,1;6,8;26;21,84;17,4;81,25;64;3,7;
1996-09-09;1,3;4,8;0;29,4;23,72;19,8;77,25;60;2,233333;
1996-09-10;2,8;1,7;0;28;23,44;20,2;81,5;71;2,266667;
1996-09-11;2,3;0;0;26,8;21,44;19;85;76;2,933333;
1996-09-12;1,3;,7;1,4;24,6;20,24;18,8;85,5;67;2,766667;
1996-09-13;,2;0;38,6;24,2;20,08;18,8;94,75;91;1,6;
1996-09-14;,6;0;61,2;24,4;21,12;18,8;80,75;63;1,8;
1996-09-15;1,6;1,2;11,3;25,6;21,76;18,8;77,75;60;1,9;
1996-09-16;2,5;5,4;0;28,8;22,96;18,6;75;61;2,4;
1996-09-17;4,3;0;,6;25,4;20,88;18,8;88,5;78;4,033333;
1996-09-18;1,9;0;12,1;21;18,88;18;81,5;77;2,466667;
1996-09-19;1,2;0;0;23,2;19,3;16,9;78,5;58;1,4;
1996-09-20;2,7;2,7;0;25,2;19,62;15,9;73,25;57;,866667;
1996-09-21;2,9;3,8;0;26,2;21,32;17,6;72,5;58;1,633333;
1996-09-22;3,1;3,4;0;29;22,72;18;76;62;3,2;
1996-09-23;3,6;3,4;0;32;24,32;19,4;73,75;52;1,966667;
1996-09-24;3,9;,2;0;28,2;23,44;20;80,25;66;2,3;
1996-09-25;2,3;0;0;29,2;24,36;21,6;82,25;70;2,9;
1996-09-26;2,2;0;0;26,8;23,6;22;79;70;2,7;
1996-09-27;2,5;,1;3,8;24,6;21,68;20,6;84,5;82;2,866667;
1996-09-28;2;0;1,4;24,8;22,16;19,4;73,25;66;2,066667;
1996-09-29;3,5;,6;0;25,8;22,12;20;74,75;64;2,9;
1996-09-30;2,7;2,5;0;29,8;23,24;20,6;82;68;2,766667;
1996-10-01;4,7;2,1;27,8;26,5;22,24;20,1;78,25;61;2,866667;
1996-10-02;3;3,7;0;27,6;22,82;18,9;77;58;1,8;
1996-10-03;3,4;0;0;26,6;23,78;21,5;79,25;67;4,433333;
1996-10-04;3;,7;2;27,4;22,12;18,4;86,75;72;2,8;
1996-10-05;2,2;5,5;14,2;33,2;26,28;20;72;54;2,8;
1996-10-06;3,7;5,2;2,1;35,6;28,12;23,4;73,5;60;1,6;
1996-10-07;3,8;,4;0;28;23,04;20,6;83,75;76;3,133333;
1996-10-08;2,5;,3;2,1;24,8;21,72;19;79,25;76;2,733333;
1996-10-09;2,8;0;0;24,2;21,66;19,1;73;62;2,1;
1996-10-10;3,3;1,5;0;25,2;21,34;18,5;70;55;1,6;
1996-10-11;4,4;2,2;0;28;23,22;18,5;74;59;3,5;
1996-10-12;3,8;5,4;0;30,4;25,38;22,1;75,5;60;2,766667;
1996-10-13;3,6;4,3;0;33,2;26,72;23;73,75;60;3,066667;
1996-10-14;4,2;3,4;0;36,8;28,68;23,4;70,5;59;3,433333;
1996-10-15;5,4;0;,2;26;20,48;18,4;87,25;78;1,866667;
1996-10-16;2,2;0;3,6;23,6;20,28;18,4;74,75;58;2,2;
1996-10-17;2,1;0;0;24,2;21,32;18,8;76,75;66;2,033333;
1996-10-18;2,6;4,3;0;27,8;23,78;19,9;77,75;71;3,466667;
1996-10-19;5,8;2,5;0;28,6;25,34;22,9;79,25;69;3,233333;
1996-10-20;2,6;5,2;0;33,4;26,02;22,1;76,5;61;1,466667;
1996-10-21;4,4;1,7;0;28,4;24,56;22;76,5;65;3,533333;
1996-10-22;2,8;,4;0;29,2;24,32;21,4;87,5;78;2;
1996-10-23;3,7;5,4;0;32,6;25,98;21,3;70,5;58;3,433333;
1996-10-24;4,6;,1;0;26,4;23,48;22;74,25;60;3,933333;
1996-10-25;3,7;2;0;30;24;21;75,25;65;,866667;
1996-10-26;3,9;0;0;31,2;25,76;21,2;70,25;58;1,766667;
1996-10-27;2,9;2,1;0;31,2;24,8;22;89;73;2,4;
1996-10-28;3,1;,5;19,2;27,6;23,22;20,5;78,75;71;2,8;
1996-10-29;1,4;0;0;27,4;23,26;20,1;74,25;66;1,033333;
1996-10-30;2,8;1,6;0;29,6;23,8;21;72,25;59;1,733333;
1996-10-31;3,1;4,7;0;29,2;24,76;19,2;76,5;64;3,9;
1996-11-01;null;null;null;null;null;null;null;85;null;
1996-11-02;null;null;null;null;null;null;null;null;null;
1996-11-03;null;null;null;null;null;null;null;null;null;
1996-11-04;null;null;null;null;null;null;null;null;null;
1996-11-05;null;null;null;null;null;null;null;null;null;
1996-11-06;null;null;null;null;null;null;null;null;null;
1996-11-07;null;null;null;null;null;null;null;null;null;
1996-11-08;null;null;null;null;null;null;null;null;null;
1996-11-09;null;null;null;null;null;null;null;null;null;
1996-11-10;null;null;null;null;null;null;null;null;null;
1996-11-11;null;null;null;null;null;null;null;null;null;
1996-11-12;null;null;null;null;null;null;null;null;null;
1996-11-13;null;null;null;null;null;null;null;null;null;
1996-11-14;null;null;null;null;null;null;null;null;null;
1996-11-15;null;null;null;null;null;null;null;null;null;
1996-11-16;null;null;null;null;null;null;null;null;null;
1996-11-17;null;null;null;null;null;null;null;null;null;
1996-11-18;null;null;null;null;null;null;null;null;null;
1996-11-19;null;null;null;null;null;null;null;null;null;
1996-11-20;null;null;null;null;null;null;null;null;null;
1996-11-21;null;null;null;null;null;null;null;null;null;
1996-11-22;null;null;null;null;null;null;null;null;null;
1996-11-23;null;null;null;null;null;null;null;null;null;
1996-11-24;null;null;null;null;null;null;null;null;null;
1996-11-25;null;null;null;null;null;null;null;null;null;
1996-11-26;null;null;null;null;null;null;null;null;null;
1996-11-27;null;null;null;null;null;null;null;null;null;
1996-11-28;null;null;null;null;null;null;null;null;null;
1996-11-29;null;null;null;null;null;null;null;null;null;
1996-11-30;null;null;null;null;null;null;null;null;null;
1996-12-01;null;1,4;0;29,2;24,92;22,6;77,5;61;2,533333;
1996-12-02;3,8;,8;1;29;24,8;22;78;61;3;
1996-12-03;2,8;3,3;0;29,6;25,6;23,6;82,75;70;3,966667;
1996-12-04;2,9;,1;0;30;25,52;23,6;89,5;78;2,466667;
1996-12-05;1,8;2,5;10,9;32,4;26,6;22,2;82,25;67;2;
1996-12-06;2,9;4,6;2,3;36,6;27,28;22,4;73,5;46;2,466667;
1996-12-07;3,8;2,9;1;36,3;27,9;23,8;74;46;2,3;
1996-12-08;4,4;4,3;0;32;26,8;24;75,5;74;2,733333;
1996-12-09;4;8,9;0;32;25,66;21,3;67,5;56;3,033333;
1996-12-10;4,3;4,3;0;29,2;24,96;22,2;70,75;59;2,066667;
1996-12-11;3,6;0;0;27,8;25,16;23,6;73,5;64;2,133333;
1996-12-12;3,7;1,2;0;30,8;26,36;24;82,5;71;1,9;
1996-12-13;2,3;7,4;,9;34,4;27,08;23,8;79,75;56;2,266667;
1996-12-14;2,2;1,8;39,5;30,4;24,56;21,8;85,75;77;1,866667;
1996-12-15;1,4;1,5;11,6;27,6;24,68;22,8;90;84;,7;
1996-12-16;1,4;10,1;1;30,4;26,36;22,8;81,5;70;2,6;
1996-12-17;2,6;2,3;0;31,6;27,36;25;81;64;2,633333;
1996-12-18;3,4;1,6;0;31,8;26,72;24,4;81,5;67;2,433333;
1996-12-19;3,2;9,7;6,5;29,2;25,72;23,8;84;68;1,833333;
1996-12-20;3;8;0;34,6;27,68;23,8;70,75;61;3,066667;
1996-12-21;2,8;5,3;0;30,4;27,08;25;76,75;66;1,7;
1996-12-22;3,2;1,8;0;34,4;27,8;24;72;55;4,3;
1996-12-23;4,8;,7;0;30,4;26,88;25;75,5;63;3,866667;
1996-12-24;3,2;3,2;0;31,4;26,64;24,2;80;66;3,033333;
1996-12-25;3,7;1,6;,4;31;26,16;23,8;88,5;74;2,566667;
1996-12-26;1,1;3,7;10,9;29,4;25,5;22,5;78,75;63;3,633333;
1996-12-27;3;8,2;0;33;27,04;24;73,25;60;3,3;
1996-12-28;2,8;8;0;36,2;28,26;22,5;72,5;56;3,133333;
1996-12-29;4,2;8,2;0;36,4;29,44;24,6;68;51;2,466667;
1996-12-30;3,4;5;0;37;28,8;25,2;75,5;50;1,933333;
1996-12-31;5,1;2,1;0;31;27,08;24,8;87;79;1,2;
1997-01-01;1,4;,6;26;27;24;22,6;93,75;90;2,4;
1997-01-02;,9;0;10,2;23,6;20,72;19;91,5;81;2,733333;
1997-01-03;1,6;0;23,1;25;22,08;18,8;94,5;90;1,133333;
1997-01-04;,4;0;18,4;27,8;24,24;21,8;92,75;85;2,4;
1997-01-05;,7;0;12,9;27,2;24,64;23,6;92,75;84;1,333333;
1997-01-06;1;,6;29,9;26,8;25,26;22,1;87,75;86;1,7;
1997-01-07;,7;7,4;0;32,8;27;24,6;81,75;70;2,566667;
1997-01-08;2,5;9,1;0;30,2;26,72;24,8;75,25;63;3,866667;
1997-01-09;5;10,1;0;32,2;26,96;24;76,25;62;3,466667;
1997-01-10;3,6;9,7;0;34,2;27,52;23,8;78,25;66;3,333333;
1997-01-11;4;7,7;0;34,4;27,64;24,2;76,25;65;2,266667;
1997-01-12;3,8;9;0;34,8;27,68;24,8;73,75;58;1,766667;
1997-01-13;4,8;9,2;0;36,2;28,6;24,8;72,5;59;3,066667;
1997-01-14;4,2;8,8;0;35,4;28,56;24,8;74,75;63;3,6;
1997-01-15;3,9;9,6;0;35;28,48;24,2;74,25;62;3,033333;
1997-01-16;3,8;8,9;0;36,6;28,84;25;67,5;41;3,233333;
1997-01-17;4,5;2;8,1;27,2;24,68;23;85,5;78;2,466667;
1997-01-18;2,3;8,2;3,4;31;25,92;23;81;65;2,366667;
1997-01-19;3,1;9,4;0;31,6;26,92;23;78;71;3,566667;
1997-01-20;3,2;10,1;0;35,2;28;24,2;77,75;66;3,3;
1997-01-21;4,6;10,2;0;33;27,84;24,8;71,5;57;3,266667;
1997-01-22;6,3;10;0;32,4;26,96;23;73;49;3,633333;
1997-01-23;3,9;9,1;0;32,4;27,24;23,2;73;57;4,066667;
