Nome: SANTA MARIA MADALENA
Codigo Estacao: 83696
Latitude: -21.96805554
Longitude: -42.00305555
Altitude: 640
Situacao: Operante
Data Inicial: 1961-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2011-04-09;1.1;null;0;27.1;null;15.2;null;null;null;
2011-04-10;1.7;null;19.3;26.3;null;17.1;null;null;null;
2011-04-11;1.6;null;0;28.1;null;17.2;null;null;null;
2011-04-12;1.8;null;0;28.2;null;18.1;null;null;null;
2011-04-13;1.6;null;0;27.2;null;19.1;null;null;null;
2011-04-14;1.2;null;0;29.4;null;18.3;null;null;null;
2011-04-15;1.8;null;0;28.3;null;17.4;null;null;null;
2011-04-16;1.9;null;0;27.4;null;17.3;null;null;null;
2011-04-17;1.8;null;0;26.2;null;16.4;null;null;null;
2011-04-18;1.3;null;0;26.1;null;15.1;null;null;null;
2011-04-19;1.2;null;0;27.1;null;16.1;null;null;null;
2011-04-20;1.6;null;0;26.3;null;16.2;null;null;null;
2011-04-21;1.4;null;0;27.2;null;16.3;null;null;null;
2011-04-22;1.2;null;0;27.3;null;16.1;null;null;null;
2011-04-23;1.3;null;0;26.3;null;16.2;null;null;null;
2011-04-24;1.2;null;0;27.4;null;16.1;null;null;null;
2011-04-25;1.8;null;0;27.3;null;16.3;null;null;null;
2011-04-26;1.7;null;0;23.4;null;17.3;null;null;null;
2011-04-27;1.3;null;16.1;22.2;null;16.2;null;null;null;
2011-04-28;1.5;null;0;22.4;null;16.1;null;null;null;
2011-04-29;.9;null;8.1;23.2;null;17.3;null;null;null;
2011-04-30;.8;null;6.4;26.3;null;16.3;null;null;null;
2011-05-01;.9;null;0;28.1;null;16.3;null;null;null;
2011-05-02;1.5;null;0;28.4;null;17.1;null;null;null;
2011-05-03;1.7;null;47.3;20.1;null;18.3;null;null;null;
2011-05-04;.9;null;6.1;22.1;null;16.2;null;null;null;
2011-05-05;.9;null;0;25.2;null;16.3;null;null;null;
2011-05-06;1.3;null;0;27.3;null;16.3;null;null;null;
2011-05-07;1.5;null;0;24.3;null;14.1;null;null;null;
2011-05-08;1.7;null;0;24.4;null;15.1;null;null;null;
2011-05-09;1.1;null;0;25.3;null;13.1;null;null;null;
2011-05-10;1.5;null;3.2;20.1;null;13.2;null;null;null;
2011-05-11;.9;null;5.2;22.2;null;15.3;null;null;null;
2011-05-12;1.1;null;0;24.3;null;14.1;null;null;null;
2011-05-13;1.2;null;0;22.3;null;14.3;null;null;null;
2011-05-14;1.3;null;0;21.1;null;14.1;null;null;null;
2011-05-15;1.1;null;0;23.2;null;12.1;null;null;null;
2011-05-16;1.3;null;6.1;24.3;null;15.4;null;null;null;
2011-05-17;1.4;null;0;21.1;null;13.2;null;null;null;
2011-05-18;1.6;null;0;21.3;null;11.1;null;null;null;
2011-05-19;1.6;null;0;21.2;null;11.1;null;null;null;
2011-05-20;1.4;null;0;21.1;null;12.1;null;null;null;
2011-05-21;.9;null;5.4;21.2;null;12.3;null;null;null;
2011-05-22;1.2;null;0;19.3;null;12.2;null;null;null;
2011-05-23;.9;null;3.2;22.1;null;12.1;null;null;null;
2011-05-24;1.5;null;0;24.1;null;11.1;null;null;null;
2011-05-25;1.9;null;0;24.1;null;11.2;null;null;null;
2011-05-26;1.9;null;0;24.3;null;10.3;null;null;null;
2011-05-27;1.8;null;0;23.4;null;11.1;null;null;null;
2011-05-28;2.1;null;0;24.2;null;13.3;null;null;null;
2011-05-29;1.9;null;0;24.3;null;12.2;null;null;null;
2011-05-30;1.8;null;0;23.4;null;11.2;null;null;null;
2011-05-31;2.1;null;0;24.1;null;12.1;null;null;null;
2011-06-01;2.1;null;0;23.3;null;13.2;null;null;null;
2011-06-02;1.5;null;0;22.3;null;12.4;null;null;null;
2011-06-03;1.3;null;0;24.3;null;14.1;null;null;null;
2011-06-04;1.5;null;0;24.1;null;16.4;null;null;null;
2011-06-05;1.9;null;9.3;24.2;null;9.1;null;null;null;
2011-06-06;1.9;null;0;21.1;null;9.2;null;null;null;
2011-06-07;1.8;null;0;21.1;null;8.4;null;null;null;
2011-06-08;2.6;null;0;24.4;null;11.1;null;null;null;
2011-06-09;2.5;null;0;23.2;null;12.2;null;null;null;
2011-06-10;1.2;null;17.1;20.1;null;13.1;null;null;null;
2011-06-11;1.1;null;0;22.1;null;13.1;null;null;null;
2011-06-12;1.8;null;0;20.2;null;12.1;null;null;null;
2011-06-13;1.5;null;0;21.2;null;11.1;null;null;null;
2011-06-14;1.1;null;0;22.1;null;9.4;null;null;null;
2011-06-15;1.9;null;14.2;17.4;null;10.2;null;null;null;
2011-06-16;1.1;null;0;20.1;null;10.4;null;null;null;
2011-06-17;1.4;null;0;22.4;null;10.1;null;null;null;
2011-06-18;1.3;null;0;22.3;null;10.1;null;null;null;
2011-06-19;1.4;null;0;20.4;null;10.2;null;null;null;
2011-06-20;1.3;null;0;22.3;null;10.3;null;null;null;
2011-06-21;1.2;null;0;22.4;null;10.1;null;null;null;
2011-06-22;1.3;null;0;25.1;null;10.3;null;null;null;
2011-06-23;1.7;null;0;20.1;null;13.1;null;null;null;
2011-06-24;.9;null;5.2;21.4;null;11.1;null;null;null;
2011-06-25;.9;null;0;21.2;null;12.2;null;null;null;
2011-06-26;.8;null;0;22.1;null;12.2;null;null;null;
2011-06-27;.9;null;0;22.3;null;15.3;null;null;null;
2011-06-28;.8;null;0;22.1;null;12.2;null;null;null;
2011-06-29;.9;null;0;22.3;null;12.3;null;null;null;
2011-06-30;1.1;null;0;22.1;null;12.2;null;null;null;
2011-07-01;1.2;null;0;24.4;null;11.2;null;null;null;
2011-07-02;1.7;null;0;24.2;null;11.2;null;null;null;
2011-07-03;1.3;null;0;25.2;null;13.1;null;null;null;
2011-07-04;1.9;null;0;18.4;null;13.2;null;null;null;
2011-07-05;.9;null;0;17.3;null;12.1;null;null;null;
2011-07-06;.6;null;0;20.3;null;11.7;null;null;null;
2011-07-07;1.3;null;0;25.4;null;14.2;null;null;null;
2011-07-08;.9;null;5.4;19.4;null;11.1;null;null;null;
2011-07-09;1.3;null;0;18.4;null;7.4;null;null;null;
2011-07-10;1.1;null;0;19.4;null;10.3;null;null;null;
2011-07-11;1.2;null;0;23.1;null;10.4;null;null;null;
2011-07-12;2.1;null;0;23.4;null;10.2;null;null;null;
2011-07-13;2.1;null;0;23.2;null;10.1;null;null;null;
2011-07-14;2.2;null;0;24.4;null;10.1;null;null;null;
2011-07-15;2.6;null;0;24.1;null;10.2;null;null;null;
2011-07-16;2.4;null;0;23.4;null;10.2;null;null;null;
2011-07-17;2.7;null;0;24.3;null;12.3;null;null;null;
2011-07-18;1.7;null;0;25.3;null;13.1;null;null;null;
2011-07-19;2.2;null;0;25.4;null;13.1;null;null;null;
2011-07-20;1.7;null;0;25.3;null;14.3;null;null;null;
2011-07-21;1.6;null;0;23.2;null;13.2;null;null;null;
2011-07-22;1.8;null;0;27.3;null;12.3;null;null;null;
2011-07-23;2.5;null;3.5;18.3;null;12.2;null;null;null;
2011-07-24;1.2;null;13.2;16.3;null;13.3;null;null;null;
2011-07-25;.9;null;9.2;19.2;null;12.1;null;null;null;
2011-07-26;1.5;null;0;21.3;null;12.2;null;null;null;
2011-07-27;1.9;null;0;23.4;null;12.1;null;null;null;
2011-07-28;1.8;null;0;22.1;null;11.1;null;null;null;
2011-07-29;1.9;null;0;24.1;null;10.4;null;null;null;
2011-07-30;2.2;null;0;25.4;null;11.3;null;null;null;
2011-07-31;2.9;null;0;25.3;null;14.1;null;null;null;
2011-08-01;2.5;null;0;26.1;null;13.2;null;null;null;
2011-08-02;2.1;null;0;26.3;null;15.2;null;null;null;
2011-08-03;2.2;null;0;28.3;null;15.3;null;null;null;
2011-08-04;2.6;null;22.1;20.2;null;15.2;null;null;null;
2011-08-05;1.6;null;0;15.2;null;11.3;null;null;null;
2011-08-06;1.1;null;0;24.1;null;11.1;null;null;null;
2011-08-07;1.6;null;0;26.4;null;13.1;null;null;null;
2011-08-08;2.1;null;0;28.4;null;13.3;null;null;null;
2011-08-09;2.6;null;0;27.4;null;14.1;null;null;null;
2011-08-10;2.5;null;0;26.4;null;15.3;null;null;null;
2011-08-11;1.1;null;13.2;21.3;null;14.1;null;null;null;
2011-08-12;1.3;null;0;22.3;null;13.1;null;null;null;
2011-08-13;1.2;null;0;26.2;null;11.3;null;null;null;
2011-08-14;1.9;null;0;29.1;null;11.1;null;null;null;
2011-08-15;3.9;null;0;22.3;null;13.1;null;null;null;
2011-08-16;1.7;null;0;24.4;null;11.4;null;null;null;
2011-08-17;2.7;null;0;26.4;null;11.4;null;null;null;
2011-08-18;2.9;null;0;25.4;null;12.3;null;null;null;
2011-08-19;2.8;null;0;25.3;null;12.4;null;null;null;
2011-08-20;4.2;null;0;26.4;null;14.3;null;null;null;
2011-08-21;3.7;null;0;16.3;null;15.1;null;null;null;
2011-08-22;1.3;null;0;17.2;null;12.1;null;null;null;
2011-08-23;1.1;null;0;22.3;null;12.3;null;null;null;
2011-08-24;1.1;null;0;26.1;null;13.3;null;null;null;
2011-08-25;1.8;null;0;24.4;null;15.3;null;null;null;
2011-08-26;1.4;null;0;28.1;null;14.3;null;null;null;
2011-08-27;2.6;null;0;26.4;null;14.2;null;null;null;
2011-08-28;1.8;null;0;25.3;null;14.3;null;null;null;
2011-08-29;2.7;null;0;27.4;null;14.1;null;null;null;
2011-08-30;3.5;null;0;30.1;null;9.4;null;null;null;
2011-08-31;4.7;null;0;29.4;null;14.4;null;null;null;
2011-09-01;null;null;null;null;null;null;null;null;null;
2011-09-02;null;null;null;null;null;null;null;null;null;
2011-09-03;null;null;null;null;null;null;null;null;null;
2011-09-04;null;null;null;null;null;null;null;null;null;
2011-09-05;null;null;null;null;null;null;null;null;null;
2011-09-06;null;null;null;null;null;null;null;null;null;
2011-09-07;null;null;null;null;null;null;null;null;null;
2011-09-08;null;null;null;null;null;null;null;null;null;
2011-09-09;null;null;null;null;null;null;null;null;null;
2011-09-10;null;null;null;null;null;null;null;null;null;
2011-09-11;null;null;null;null;null;null;null;null;null;
2011-09-12;null;null;null;null;null;null;null;null;null;
2011-09-13;null;null;null;null;null;null;null;null;null;
2011-09-14;null;null;null;null;null;null;null;null;null;
2011-09-15;null;null;null;null;null;null;null;null;null;
2011-09-16;null;null;null;null;null;null;null;null;null;
2011-09-17;null;null;null;null;null;null;null;null;null;
2011-09-18;null;null;null;null;null;null;null;null;null;
2011-09-19;null;null;null;null;null;null;null;null;null;
2011-09-20;null;null;null;null;null;null;null;null;null;
2011-09-21;null;null;null;null;null;null;null;null;null;
2011-09-22;null;null;null;null;null;null;null;null;null;
2011-09-23;null;null;null;null;null;null;null;null;null;
2011-09-24;null;null;null;null;null;null;null;null;null;
2011-09-25;null;null;null;null;null;null;null;null;null;
2011-09-26;null;null;null;null;null;null;null;null;null;
2011-09-27;null;null;null;null;null;null;null;null;null;
2011-09-28;null;null;null;null;null;null;null;null;null;
2011-09-29;null;null;null;null;null;null;null;null;null;
2011-09-30;null;null;null;null;null;null;null;null;null;
2011-10-01;2.5;null;0;32.1;null;15.4;null;null;null;
2011-10-02;4.3;null;0;32.2;null;16.2;null;null;null;
2011-10-03;4.5;null;0;21.2;null;18.1;null;null;null;
2011-10-04;1.1;null;11.2;20.2;null;16.1;null;null;null;
2011-10-05;1.1;null;3.2;22.2;null;14.3;null;null;null;
2011-10-06;1.7;null;3.1;26.1;null;15.4;null;null;null;
2011-10-07;2.2;null;0;26.3;null;16.1;null;null;null;
2011-10-08;2.3;null;0;26.4;null;15.2;null;null;null;
2011-10-09;2.4;null;0;26.3;null;15.4;null;null;null;
2011-10-10;2.5;null;0;27.1;null;16.3;null;null;null;
2011-10-11;3.2;null;23.2;23.4;null;17.1;null;null;null;
2011-10-12;.9;null;3.2;27.4;null;16.1;null;null;null;
2011-10-13;2.2;null;0;28.3;null;17.3;null;null;null;
2011-10-14;1.6;null;0;23.4;null;20.1;null;null;null;
2011-10-15;.9;null;0;26.2;null;19.2;null;null;null;
2011-10-16;1.1;null;16.2;27.3;null;19.1;null;null;null;
2011-10-17;1.1;null;22.2;26.3;null;19.2;null;null;null;
2011-10-18;1.1;null;20.2;26.2;null;18.3;null;null;null;
2011-10-19;1.1;null;10.2;25.3;null;17.2;null;null;null;
2011-10-20;1.3;null;0;27.2;null;16.2;null;null;null;
2011-10-21;1.2;null;0;24.2;null;16.3;null;null;null;
2011-10-22;1.1;null;5.2;26.3;null;15.3;null;null;null;
2011-10-23;1.2;null;10.3;25.3;null;16.2;null;null;null;
2011-10-24;2.2;null;9.4;22.3;null;13.2;null;null;null;
2011-10-25;1.7;null;0;25.3;null;15.4;null;null;null;
2011-10-26;2.5;null;0;27.2;null;16.4;null;null;null;
2011-10-27;3.1;null;0;30.2;null;18.1;null;null;null;
2011-10-28;3.5;null;0;30.1;null;19.4;null;null;null;
2011-10-29;2.5;null;17.4;21.1;null;17.1;null;null;null;
2011-10-30;3.5;null;0;32.1;null;18.2;null;null;null;
2011-10-31;2.9;null;0;24.1;null;19.1;null;null;null;
2011-11-01;1.2;null;22.1;19.4;null;14.3;null;null;null;
2011-11-02;1.3;null;10.2;20.3;null;11.3;null;null;null;
2011-11-03;2.6;null;0;22.3;null;10.1;null;null;null;
2011-11-04;2.5;null;0;21.3;null;11.4;null;null;null;
2011-11-05;2.5;null;0;24.2;null;10.1;null;null;null;
2011-11-06;2.6;null;0;25.2;null;12.2;null;null;null;
2011-11-07;2.6;null;0;25.3;null;14.4;null;null;null;
2011-11-08;2.7;null;0;25.2;null;15.1;null;null;null;
2011-11-09;2.8;null;0;28.2;null;14.2;null;null;null;
2011-11-10;3.1;null;0;27.4;null;15.4;null;null;null;
2011-11-11;3.2;null;0;28.2;null;16.1;null;null;null;
2011-11-12;2.8;null;16.4;28.1;null;16.1;null;null;null;
2011-11-13;2.7;null;0;25.2;null;17.1;null;null;null;
2011-11-14;1.9;null;0;26.4;null;18.1;null;null;null;
2011-11-15;2.1;null;38.2;23.4;null;18.1;null;null;null;
2011-11-16;1.2;null;13.4;24.2;null;18.3;null;null;null;
2011-11-17;1.1;null;9.3;20.1;null;15.3;null;null;null;
2011-11-18;1.1;null;0;19.4;null;15.2;null;null;null;
2011-11-19;1.2;null;5.1;18.4;null;14.1;null;null;null;
2011-11-20;1.1;null;0;22.2;null;12.3;null;null;null;
2011-11-21;1.2;null;0;25.3;null;15.4;null;null;null;
2011-11-22;2.5;null;0;27.4;null;17.3;null;null;null;
2011-11-23;2.7;null;22.4;22.4;null;19.2;null;null;null;
2011-11-24;.9;null;44.4;25.2;null;17.4;null;null;null;
2011-11-25;1.3;null;0;28.3;null;15.1;null;null;null;
2011-11-26;2.5;null;0;24.3;null;19.2;null;null;null;
2011-11-27;1.2;null;26.4;23.2;null;18.4;null;null;null;
2011-11-28;1.1;null;14.3;21.2;null;16.4;null;null;null;
2011-11-29;1.1;null;9.4;22.3;null;17.1;null;null;null;
2011-11-30;1.2;null;5.3;23.2;null;17.1;null;null;null;
2011-12-01;1.2;null;0;27.4;null;19.3;null;null;null;
2011-12-02;1.7;null;22.2;22.1;null;18.1;null;null;null;
2011-12-03;1.1;null;0;26.2;null;15.1;null;null;null;
2011-12-04;1.7;null;0;22.1;null;16.1;null;null;null;
2011-12-05;1.2;null;0;24.2;null;17.3;null;null;null;
2011-12-06;1.3;null;0;26.1;null;18.1;null;null;null;
2011-12-07;1.9;null;0;25.2;null;18.2;null;null;null;
2011-12-08;1.2;null;8.3;27.4;null;18.1;null;null;null;
2011-12-09;1.8;null;49.2;24.2;null;18.4;null;null;null;
2011-12-10;1.1;null;33.3;24.1;null;20.2;null;null;null;
2011-12-11;1.2;null;5.1;24.4;null;15.1;null;null;null;
2011-12-12;1.8;null;4.2;25.1;null;14.4;null;null;null;
2011-12-13;1.9;null;0;28.1;null;17.1;null;null;null;
2011-12-14;2.1;null;0;28.2;null;19.1;null;null;null;
2011-12-15;2.3;null;0;24.3;null;20.2;null;null;null;
2011-12-16;1.2;null;17.3;25.2;null;19.1;null;null;null;
2011-12-17;1.6;null;5.2;27.1;null;20.3;null;null;null;
2011-12-18;1.5;null;33.3;21.4;null;19.2;null;null;null;
2011-12-19;.9;null;5.3;21.2;null;19.3;null;null;null;
2011-12-20;.9;null;28.3;29.4;null;18.1;null;null;null;
2011-12-21;2.8;null;0;32.1;null;17.3;null;null;null;
2011-12-22;2.8;null;0;30.4;null;17.3;null;null;null;
2011-12-23;3.2;null;0;29.4;null;17.2;null;null;null;
2011-12-24;3.2;null;0;29.2;null;19.1;null;null;null;
2011-12-25;3.1;null;0;29.3;null;18.4;null;null;null;
2011-12-26;3.3;null;0;27.2;null;19.1;null;null;null;
2011-12-27;3.1;null;5.2;26.1;null;18.1;null;null;null;
2011-12-28;2.8;null;20.2;28.2;null;17.2;null;null;null;
2011-12-29;3.1;null;47.2;24.4;null;17.1;null;null;null;
2011-12-30;1.5;null;5.2;24.2;null;17.3;null;null;null;
2011-12-31;1.3;null;4.3;26.3;null;17.3;null;null;null;
2012-01-01;1.5;null;12.2;24.3;null;20.2;null;null;null;
2012-01-02;1.4;null;57.3;21.2;null;19.3;null;null;null;
2012-01-03;.9;null;53.2;24.1;null;17.3;null;null;null;
2012-01-04;1.6;null;5.2;25.3;null;16.1;null;null;null;
2012-01-05;1.7;null;3.2;27.1;null;19.1;null;null;null;
2012-01-06;1.8;null;0;26.1;null;17.3;null;null;null;
2012-01-07;1.5;null;3.3;26.2;null;18.2;null;null;null;
2012-01-08;1.4;null;26.2;24.2;null;18.3;null;null;null;
2012-01-09;1.1;null;11.1;23.2;null;18.1;null;null;null;
2012-01-10;.9;null;29.4;25.3;null;17.1;null;null;null;
2012-01-11;1.3;null;8.2;25.1;null;18.2;null;null;null;
2012-01-12;1.1;null;8.1;27.4;null;17.1;null;null;null;
2012-01-13;2.7;null;0;28.2;null;19.1;null;null;null;
2012-01-14;2.7;null;0;29.1;null;18.3;null;null;null;
2012-01-15;4.6;null;0;31.4;null;18.4;null;null;null;
2012-01-16;3.2;null;0;31.3;null;19.2;null;null;null;
2012-01-17;3.2;null;0;30.2;null;17.1;null;null;null;
2012-01-18;3.3;null;0;29.4;null;14.4;null;null;null;
2012-01-19;3.6;null;0;28.2;null;18.1;null;null;null;
2012-01-20;3.4;null;0;29.4;null;17.1;null;null;null;
2012-01-21;2.5;null;0;28.2;null;17.1;null;null;null;
2012-01-22;2.1;null;0;29.1;null;17.2;null;null;null;
2012-01-23;2.6;null;0;30.1;null;17.1;null;null;null;
2012-01-24;3.7;null;0;30.1;null;18.3;null;null;null;
2012-01-25;4.3;null;0;29.4;null;18.4;null;null;null;
2012-01-26;3.2;null;0;31.1;null;18.3;null;null;null;
2012-01-27;3.1;null;0;26.4;null;20.2;null;null;null;
2012-01-28;1.5;null;48.2;24.2;null;17.2;null;null;null;
2012-01-29;1.1;null;11.2;22.1;null;17.4;null;null;null;
2012-01-30;.8;null;65.2;24.4;null;16.4;null;null;null;
2012-01-31;.9;null;0;26.1;null;18.3;null;null;null;
2012-02-01;1.1;null;12.1;28.4;null;17.1;null;null;null;
2012-02-02;2.8;null;0;27.2;null;17.1;null;null;null;
2012-02-03;2.7;null;0;26.4;null;16.3;null;null;null;
2012-02-04;1.9;null;0;29.1;null;16.1;null;null;null;
2012-02-05;3.6;null;0;29.4;null;16.3;null;null;null;
2012-02-06;2.8;null;0;30.1;null;18.1;null;null;null;
2012-02-07;2.8;null;0;31.2;null;18.4;null;null;null;
2012-02-08;3.2;null;0;30.4;null;19.1;null;null;null;
2012-02-09;3.3;null;0;31.3;null;18.4;null;null;null;
2012-02-10;3.1;null;0;31.1;null;18.3;null;null;null;
2012-02-11;2.9;null;0;29.3;null;19.2;null;null;null;
2012-02-12;3.5;null;0;30.4;null;19.1;null;null;null;
2012-02-13;2.9;null;0;29.2;null;18.4;null;null;null;
2012-02-14;3.1;null;0;26.1;null;17.4;null;null;null;
2012-02-15;2.3;null;0;25.4;null;16.1;null;null;null;
2012-02-16;1.5;null;16.3;25.2;null;16.1;null;null;null;
2012-02-17;1.3;null;15.4;25.4;null;18.1;null;null;null;
2012-02-18;1.2;null;19.3;27.1;null;16.1;null;null;null;
2012-02-19;2.2;null;0;27.2;null;16.1;null;null;null;
2012-02-20;2.5;null;0;27.3;null;17.2;null;null;null;
2012-02-21;2.6;null;0;27.1;null;16.4;null;null;null;
2012-02-22;2.6;null;0;28.1;null;19.1;null;null;null;
2012-02-23;2.7;null;0;31.2;null;19.2;null;null;null;
2012-02-24;3.2;null;0;30.1;null;19.1;null;null;null;
2012-02-25;2.9;null;0;30.3;null;18.1;null;null;null;
2012-02-26;3.2;null;0;30.2;null;18.1;null;null;null;
2012-02-27;3.5;null;0;32.3;null;17.1;null;null;null;
2012-02-28;3.7;null;0;32.1;null;17.4;null;null;null;
2012-02-29;3.5;null;0;32.4;null;17.2;null;null;null;
2012-03-01;3.2;null;0;31.3;null;17.1;null;null;null;
2012-03-02;3.5;null;0;33.1;null;17.3;null;null;null;
2012-03-03;4.6;null;0;29.2;null;17.1;null;null;null;
2012-03-04;3.6;null;0;30.1;null;19.1;null;null;null;
2012-03-05;3.5;null;0;29.1;null;15.4;null;null;null;
2012-03-06;3.3;null;0;29.2;null;17.1;null;null;null;
2012-03-07;2.9;null;27.2;27.1;null;17.4;null;null;null;
2012-03-08;1.9;null;8.3;28.1;null;17.3;null;null;null;
2012-03-09;2.3;null;0;29.4;null;16.2;null;null;null;
2012-03-10;2.7;null;0;28.4;null;17.4;null;null;null;
2012-03-11;2.6;null;0;29.4;null;16.1;null;null;null;
2012-03-12;2.5;null;0;29.1;null;19.4;null;null;null;
2012-03-13;2.5;null;3.4;29.1;null;18.4;null;null;null;
2012-03-14;2.3;null;0;29.3;null;19.3;null;null;null;
2012-03-15;2.7;null;0;31.2;null;19.2;null;null;null;
2012-03-16;2.9;null;35.2;25.3;null;19.3;null;null;null;
2012-03-17;1.5;null;8.2;25.2;null;19.1;null;null;null;
2012-03-18;2.6;null;0;24.4;null;18.2;null;null;null;
2012-03-19;3.1;null;0;21.1;null;17.2;null;null;null;
2012-03-20;.9;null;5.3;25.2;null;17.1;null;null;null;
2012-03-21;1.9;null;0;28.4;null;17.1;null;null;null;
2012-03-22;2.5;null;0;31.2;null;18.1;null;null;null;
2012-03-23;2.7;null;0;29.4;null;20.1;null;null;null;
2012-03-24;1.9;null;9.1;30.1;null;18.3;null;null;null;
2012-03-25;2.1;null;37.2;25.1;null;20.1;null;null;null;
2012-03-26;.9;null;0;28.3;null;18.3;null;null;null;
2012-03-27;1.7;null;0;28.2;null;19.3;null;null;null;
2012-03-28;2.2;null;0;29.1;null;18.2;null;null;null;
2012-03-29;2.3;null;35.3;23.1;null;17.3;null;null;null;
2012-03-30;1.1;null;0;26.1;null;18.1;null;null;null;
2012-03-31;1.3;null;0;25.1;null;19.3;null;null;null;
2012-04-01;1.2;null;7.2;26.1;null;15.4;null;null;null;
2012-04-02;1.7;null;0;27.1;null;15.3;null;null;null;
2012-04-03;1.9;null;0;27.4;null;16.3;null;null;null;
2012-04-04;2.1;null;0;26.4;null;16.2;null;null;null;
2012-04-05;1.7;null;0;27.3;null;18.3;null;null;null;
2012-04-06;1.9;null;0;26.3;null;16.3;null;null;null;
2012-04-07;2.1;null;50.2;26.2;null;16.2;null;null;null;
2012-04-08;1.9;null;5.2;29.2;null;16.3;null;null;null;
2012-04-09;2.3;null;0;26.2;null;16.4;null;null;null;
2012-04-10;1.8;null;7.4;26.3;null;17.1;null;null;null;
2012-04-11;1.1;null;6.3;25.3;null;16.1;null;null;null;
2012-04-12;.9;null;7.1;27.2;null;16.4;null;null;null;
2012-04-13;1.8;null;0;27.3;null;17.2;null;null;null;
2012-04-14;1.9;null;0;29.1;null;17.3;null;null;null;
2012-04-15;2.2;null;0;30.1;null;18.3;null;null;null;
2012-04-16;2.9;null;0;28.3;null;20.4;null;null;null;
2012-04-17;2.2;null;0;27.2;null;18.1;null;null;null;
2012-04-18;2.1;null;0;25.3;null;14.3;null;null;null;
2012-04-19;2.1;null;0;25.2;null;14.1;null;null;null;
2012-04-20;1.7;null;0;25.3;null;14.1;null;null;null;
2012-04-21;2.2;null;0;25.4;null;15.3;null;null;null;
2012-04-22;2.1;null;7.1;23.4;null;18.3;null;null;null;
2012-04-23;1.2;null;14.2;22.3;null;17.4;null;null;null;
2012-04-24;.9;null;10.2;25.4;null;14.3;null;null;null;
2012-04-25;.8;null;0;26.3;null;17.1;null;null;null;
2012-04-26;1.7;null;0;25.3;null;16.4;null;null;null;
2012-04-27;1.5;null;0;27.4;null;17.4;null;null;null;
2012-04-28;1.5;null;4.1;23.1;null;19.1;null;null;null;
2012-04-29;1.1;null;0;23.4;null;18.4;null;null;null;
2012-04-30;1.1;null;0;25.4;null;16.1;null;null;null;
2012-05-01;null;null;null;null;null;null;null;null;null;
2012-05-02;null;null;null;null;null;null;null;null;null;
2012-05-03;null;null;null;null;null;null;null;null;null;
2012-05-04;null;null;null;null;null;null;null;null;null;
2012-05-05;null;null;null;null;null;null;null;null;null;
2012-05-06;null;null;null;null;null;null;null;null;null;
2012-05-07;null;null;null;null;null;null;null;null;null;
2012-05-08;null;null;null;null;null;null;null;null;null;
2012-05-09;null;null;null;null;null;null;null;null;null;
2012-05-10;null;null;null;null;null;null;null;null;null;
2012-05-11;null;null;null;null;null;null;null;null;null;
2012-05-12;null;null;null;null;null;null;null;null;null;
2012-05-13;null;null;null;null;null;null;null;null;null;
2012-05-14;null;null;null;null;null;null;null;null;null;
2012-05-15;null;null;null;null;null;null;null;null;null;
2012-05-16;null;null;null;null;null;null;null;null;null;
2012-05-17;null;null;null;null;null;null;null;null;null;
2012-05-18;null;null;null;null;null;null;null;null;null;
2012-05-19;null;null;null;null;null;null;null;null;null;
2012-05-20;null;null;null;null;null;null;null;null;null;
2012-05-21;null;null;null;null;null;null;null;null;null;
2012-05-22;null;null;null;null;null;null;null;null;null;
2012-05-23;null;null;null;null;null;null;null;null;null;
2012-05-24;null;null;null;null;null;null;null;null;null;
2012-05-25;null;null;null;null;null;null;null;null;null;
2012-05-26;null;null;null;null;null;null;null;null;null;
2012-05-27;null;null;null;null;null;null;null;null;null;
2012-05-28;null;null;null;null;null;null;null;null;null;
2012-05-29;null;null;null;null;null;null;null;null;null;
2012-05-30;null;null;null;null;null;null;null;null;null;
2012-05-31;null;null;null;null;null;null;null;null;null;
2012-06-01;2.5;null;0;24.1;null;17.1;null;null;null;
2012-06-02;1.1;null;2.1;23.1;null;18.1;null;null;null;
2012-06-03;.9;null;0;26.1;null;17.1;null;null;null;
2012-06-04;1.2;null;0;27.1;null;16.2;null;null;null;
2012-06-05;1.7;null;0;28.4;null;17.4;null;null;null;
2012-06-06;1.9;null;0;23.3;null;17.3;null;null;null;
2012-06-07;.8;null;0;23.2;null;17.2;null;null;null;
2012-06-08;.9;null;31.1;19.3;null;17.1;null;null;null;
2012-06-09;.6;null;2.1;20.4;null;15.4;null;null;null;
2012-06-10;.5;null;6.4;21.4;null;15.1;null;null;null;
2012-06-11;.9;null;0;20.4;null;13.3;null;null;null;
2012-06-12;.8;null;0;24.3;null;13.1;null;null;null;
2012-06-13;1.5;null;0;24.2;null;15.3;null;null;null;
